CustomerID,Recency,Frequency,Monetary,RecencyQuartile,FrequencyQuartile,MonetaryQuartile,RFMScore,RFScore,CustomerClass
16637,60,3,170.78,3,3,3,333,33,Potential Loyalist
16729,70,9,654.49,2,4,4,244,24,Loyal
12802,186,1,48.0,1,1,2,112,11,Lost
15230,240,1,36.03,1,1,1,111,11,Lost
13227,201,1,23.4,1,1,1,111,11,Lost
14367,21,5,581.82,4,4,4,444,44,Champion
15179,18,3,104.69,4,3,3,433,43,Potential Loyalist
13339,200,1,282.72,1,1,4,114,11,Lost
17191,94,2,193.92,2,2,3,223,22,About To Sleep
12999,245,1,41.13,1,1,2,112,11,Lost
12463,206,2,86.8,1,2,2,122,12,Hibernating
18142,215,1,17.05,1,1,1,111,11,Lost
13762,218,1,8.82,1,1,1,111,11,Lost
12406,183,1,149.14,1,1,3,113,11,Lost
15407,33,2,439.21,3,2,4,324,32,Potential Loyalist
14920,212,2,214.63,1,2,4,124,12,Hibernating
15863,25,2,66.76,3,2,2,322,32,Potential Loyalist
17797,182,1,113.12,1,1,3,113,11,Lost
17800,37,5,120.72,3,4,3,343,34,Loyal
16652,58,5,366.98,3,4,4,344,34,Loyal
14921,201,1,112.73,1,1,3,113,11,Lost
16172,175,2,79.84,2,2,2,222,22,About To Sleep
18227,217,1,43.25,1,1,2,112,11,Lost
14842,43,2,429.09,3,2,4,324,32,Potential Loyalist
15916,191,1,50.84,1,1,2,112,11,Lost
18221,115,2,81.18,2,2,2,222,22,About To Sleep
12910,78,4,95.43,2,4,3,243,24,Loyal
13492,161,2,98.5,2,2,3,223,22,About To Sleep
13972,70,2,38.19,2,2,2,222,22,About To Sleep
12787,9,3,34.96,4,3,1,431,43,Potential Loyalist
12769,238,1,142.6,1,1,3,113,11,Lost
13572,205,1,148.58,1,1,3,113,11,Lost
12974,197,1,61.6,1,1,2,112,11,Lost
14030,245,1,140.89,1,1,3,113,11,Lost
13647,9,2,134.59,4,2,3,423,42,Potential Loyalist
14056,121,2,78.53,2,2,2,222,22,About To Sleep
16117,189,1,73.47,1,1,2,112,11,Lost
14352,234,1,124.06,1,1,3,113,11,Lost
16996,245,1,18.44,1,1,1,111,11,Lost
18236,29,3,78.35,3,3,2,332,33,Potential Loyalist
15117,14,4,86.05,4,4,2,442,44,Champion
16298,22,3,109.92,3,3,3,333,33,Potential Loyalist
15729,212,1,18.75,1,1,1,111,11,Lost
15265,235,1,229.24,1,1,4,114,11,Lost
13740,240,1,36.71,1,1,1,111,11,Lost
14262,17,5,155.57,4,4,3,443,44,Champion
16696,213,1,23.5,1,1,1,111,11,Lost
15453,1,3,351.83,4,3,4,434,43,Potential Loyalist
15119,245,1,108.2,1,1,3,113,11,Lost
16045,119,2,73.34,2,2,2,222,22,About To Sleep
18079,126,2,67.14,2,2,2,222,22,About To Sleep
15704,215,1,171.54,1,1,3,113,11,Lost
15673,156,2,187.68,2,2,3,223,22,About To Sleep
13824,32,3,97.54,3,3,3,333,33,Potential Loyalist
13544,39,2,256.08,3,2,4,324,32,Potential Loyalist
17455,203,1,22.6,1,1,1,111,11,Lost
12843,65,4,199.6,3,4,4,344,34,Loyal
15104,196,1,233.17,1,1,4,114,11,Lost
16230,189,1,27.1,1,1,1,111,11,Lost
16849,186,1,40.84,1,1,2,112,11,Lost
14339,242,1,28.46,1,1,1,111,11,Lost
18241,9,10,238.98,4,4,4,444,44,Champion
14111,95,2,11.5,2,2,1,221,22,About To Sleep
16309,240,1,35.18,1,1,1,111,11,Lost
12620,14,3,172.1,4,3,3,433,43,Potential Loyalist
13771,199,1,83.85,1,1,2,112,11,Lost
16370,117,2,313.96,2,2,4,224,22,About To Sleep
13577,92,3,211.24,2,3,4,234,23,Need Attention
15594,15,4,286.47,4,4,4,444,44,Champion
15969,2,3,141.65,4,3,3,433,43,Potential Loyalist
14132,14,6,180.69,4,4,3,443,44,Champion
18040,245,1,36.46,1,1,1,111,11,Lost
14311,242,1,101.68,1,1,3,113,11,Lost
17054,28,3,200.25,3,3,4,334,33,Potential Loyalist
13523,46,3,788.94,3,3,4,334,33,Potential Loyalist
13510,183,1,103.53,1,1,3,113,11,Lost
14867,185,2,63.84,1,2,2,122,12,Hibernating
13450,26,3,45.03,3,3,2,332,33,Potential Loyalist
13631,99,4,25.75,2,4,1,241,24,Loyal
15932,107,2,35.7,2,2,1,221,22,About To Sleep
15093,116,2,109.83,2,2,3,223,22,About To Sleep
17175,180,1,31.76,1,1,1,111,11,Lost
17574,242,1,26.53,1,1,1,111,11,Lost
17463,233,1,54.45,1,1,2,112,11,Lost
18242,72,2,43.13,2,2,2,222,22,About To Sleep
17489,58,2,31.23,3,2,1,321,32,Potential Loyalist
18202,199,2,189.61,1,2,3,123,12,Hibernating
12982,242,1,51.74,1,1,2,112,11,Lost
17663,25,4,218.2,3,4,4,344,34,Loyal
13529,78,2,83.98,2,2,2,222,22,About To Sleep
18287,42,3,104.55,3,3,3,333,33,Potential Loyalist
15184,190,1,107.73,1,1,3,113,11,Lost
15267,42,4,17.49,3,4,1,341,34,Loyal
15411,124,2,91.34,2,2,3,223,22,About To Sleep
16634,222,1,2.95,1,1,1,111,11,Lost
14188,30,3,61.02,3,3,2,332,33,Potential Loyalist
17615,203,1,27.15,1,1,1,111,11,Lost
17442,36,4,235.21,3,4,4,344,34,Loyal
14221,80,2,165.32,2,2,3,223,22,About To Sleep
15882,198,2,11.32,1,2,1,121,12,Hibernating
15124,22,2,33.07,3,2,1,321,32,Potential Loyalist
15073,9,3,143.58,4,3,3,433,43,Potential Loyalist
17530,226,1,2.49,1,1,1,111,11,Lost
16440,7,3,429.13,4,3,4,434,43,Potential Loyalist
16484,173,2,67.18,2,2,2,222,22,About To Sleep
15561,11,4,115.42,4,4,3,443,44,Champion
16008,23,2,47.95,3,2,2,322,32,Potential Loyalist
16813,96,5,387.26,2,4,4,244,24,Loyal
17007,50,3,93.88,3,3,3,333,33,Potential Loyalist
14421,211,1,37.69,1,1,2,112,11,Lost
16076,59,6,229.32,3,4,4,344,34,Loyal
17926,203,1,41.79,1,1,2,112,11,Lost
12468,187,1,71.55,1,1,2,112,11,Lost
14823,194,1,63.75,1,1,2,112,11,Lost
16682,4,3,43.68,4,3,2,432,43,Potential Loyalist
15775,245,1,17.3,1,1,1,111,11,Lost
12414,227,1,8.85,1,1,1,111,11,Lost
17245,204,1,26.15,1,1,1,111,11,Lost
17409,184,1,67.83,1,1,2,112,11,Lost
12674,38,4,196.14,3,4,3,343,34,Loyal
12670,98,3,132.69,2,3,3,233,23,Need Attention
14273,217,1,11.64,1,1,1,111,11,Lost
15757,65,2,122.83,3,2,3,323,32,Potential Loyalist
13391,203,1,14.95,1,1,1,111,11,Lost
13643,98,2,37.84,2,2,2,222,22,About To Sleep
13561,215,1,49.65,1,1,2,112,11,Lost
16945,21,10,304.24,4,4,4,444,44,Champion
15743,113,2,180.55,2,2,3,223,22,About To Sleep
13741,71,2,154.89,2,2,3,223,22,About To Sleep
15379,208,1,21.74,1,1,1,111,11,Lost
17166,38,2,37.38,3,2,1,321,32,Potential Loyalist
14905,157,2,40.53,2,2,2,222,22,About To Sleep
13516,72,2,109.02,2,2,3,223,22,About To Sleep
13301,103,2,87.65,2,2,2,222,22,About To Sleep
14364,108,6,146.92,2,4,3,243,24,Loyal
12770,210,1,31.5,1,1,1,111,11,Lost
13549,25,3,77.98,3,3,2,332,33,Potential Loyalist
12717,245,1,111.82,1,1,3,113,11,Lost
13856,168,2,8.39,2,2,1,221,22,About To Sleep
15251,40,6,289.68,3,4,4,344,34,Loyal
15813,207,2,151.0,1,2,3,123,12,Hibernating
14682,187,2,1.3,1,2,1,121,12,Hibernating
15620,56,2,311.59,3,2,4,324,32,Potential Loyalist
13885,200,1,80.75,1,1,2,112,11,Lost
12562,22,4,213.28,3,4,4,344,34,Loyal
16239,56,2,44.3,3,2,2,322,32,Potential Loyalist
16614,182,1,123.67,1,1,3,113,11,Lost
14735,3,17,424.9,4,4,4,444,44,Champion
16947,235,1,54.83,1,1,2,112,11,Lost
16116,211,1,148.49,1,1,3,113,11,Lost
16446,0,2,4.98,4,2,1,421,42,Potential Loyalist
15116,17,4,124.3,4,4,3,443,44,Champion
16969,191,1,54.17,1,1,2,112,11,Lost
13134,85,3,300.84,2,3,4,234,23,Need Attention
14148,233,1,22.65,1,1,1,111,11,Lost
13711,218,2,49.14,1,2,2,122,12,Hibernating
13555,73,4,324.8,2,4,4,244,24,Loyal
15891,226,1,161.86,1,1,3,113,11,Lost
14766,80,2,115.65,2,2,3,223,22,About To Sleep
17029,110,2,3.58,2,2,1,221,22,About To Sleep
13479,200,2,69.7,1,2,2,122,12,Hibernating
17734,53,3,124.57,3,3,3,333,33,Potential Loyalist
15108,141,3,241.8,2,3,4,234,23,Need Attention
13081,11,5,1413.04,4,4,4,444,44,Champion
14389,190,1,41.65,1,1,2,112,11,Lost
16681,72,4,52.75,2,4,2,242,24,Loyal
15906,19,4,226.68,4,4,4,444,44,Champion
16229,212,1,57.0,1,1,2,112,11,Lost
13811,183,1,41.25,1,1,2,112,11,Lost
15952,33,3,227.68,3,3,4,334,33,Potential Loyalist
13365,33,2,398.81,3,2,4,324,32,Potential Loyalist
13320,106,3,114.25,2,3,3,233,23,Need Attention
12426,194,1,100.09,1,1,3,113,11,Lost
12928,45,3,104.6,3,3,3,333,33,Potential Loyalist
13717,128,2,73.82,2,2,2,222,22,About To Sleep
12569,4,15,236.95,4,4,4,444,44,Champion
17345,196,2,64.99,1,2,2,122,12,Hibernating
14323,114,2,107.87,2,2,3,223,22,About To Sleep
17955,198,4,106.99,1,4,3,143,14,Cannot Lose Them
16809,61,2,68.67,3,2,2,322,32,Potential Loyalist
18036,105,2,113.28,2,2,3,223,22,About To Sleep
17670,227,1,28.5,1,1,1,111,11,Lost
16801,192,2,133.72,1,2,3,123,12,Hibernating
12639,238,1,68.2,1,1,2,112,11,Lost
16099,137,2,59.14,2,2,2,222,22,About To Sleep
13562,81,2,214.96,2,2,4,224,22,About To Sleep
16728,166,2,202.1,2,2,4,224,22,About To Sleep
15981,24,5,131.25,3,4,3,343,34,Loyal
15491,100,4,506.18,2,4,4,244,24,Loyal
12593,108,3,37.7,2,3,2,232,23,Need Attention
14512,187,1,49.33,1,1,2,112,11,Lost
12654,10,3,33.35,4,3,1,431,43,Potential Loyalist
13692,24,3,137.72,3,3,3,333,33,Potential Loyalist
17398,114,2,111.3,2,2,3,223,22,About To Sleep
16834,227,1,36.15,1,1,1,111,11,Lost
16647,169,2,45.51,2,2,2,222,22,About To Sleep
14178,8,5,417.29,4,4,4,444,44,Champion
15128,126,3,189.29,2,3,3,233,23,Need Attention
14553,218,1,41.28,1,1,2,112,11,Lost
14542,185,1,27.05,1,1,1,111,11,Lost
17234,182,1,51.77,1,1,2,112,11,Lost
15984,2,3,77.13,4,3,2,432,43,Potential Loyalist
15109,245,1,164.65,1,1,3,113,11,Lost
17548,233,1,12.15,1,1,1,111,11,Lost
14640,127,3,201.41,2,3,4,234,23,Need Attention
14005,9,5,185.24,4,4,3,443,44,Champion
12625,211,1,36.37,1,1,1,111,11,Lost
16369,80,2,171.04,2,2,3,223,22,About To Sleep
18213,236,1,22.52,1,1,1,111,11,Lost
17158,232,1,40.7,1,1,2,112,11,Lost
16644,177,2,95.35,1,2,3,123,12,Hibernating
13719,205,1,33.22,1,1,1,111,11,Lost
13590,11,4,129.19,4,4,3,443,44,Champion
15140,79,5,117.36,2,4,3,243,24,Loyal
17501,220,2,62.9,1,2,2,122,12,Hibernating
16581,182,1,10.67,1,1,1,111,11,Lost
16188,44,3,126.05,3,3,3,333,33,Potential Loyalist
13003,105,2,12.25,2,2,1,221,22,About To Sleep
14195,201,1,15.3,1,1,1,111,11,Lost
15150,17,4,389.16,4,4,4,444,44,Champion
17469,72,4,216.84,2,4,4,244,24,Loyal
17152,194,2,23.55,1,2,1,121,12,Hibernating
13220,185,3,79.5,1,3,2,132,13,At Risk
15668,217,1,1.06,1,1,1,111,11,Lost
15624,116,2,32.15,2,2,1,221,22,About To Sleep
14287,198,2,2.87,1,2,1,121,12,Hibernating
16873,4,3,457.31,4,3,4,434,43,Potential Loyalist
12473,53,3,290.1,3,3,4,334,33,Potential Loyalist
17597,213,1,186.96,1,1,3,113,11,Lost
12987,73,2,171.1,2,2,3,223,22,About To Sleep
16623,245,1,15.95,1,1,1,111,11,Lost
16990,218,1,1.79,1,1,1,111,11,Lost
14264,154,2,112.54,2,2,3,223,22,About To Sleep
13389,74,2,140.8,2,2,3,223,22,About To Sleep
14973,225,1,444.35,1,1,4,114,11,Lost
16175,204,1,46.71,1,1,2,112,11,Lost
16775,205,1,58.15,1,1,2,112,11,Lost
15903,9,2,37.99,4,2,2,422,42,Potential Loyalist
13268,17,7,465.8,4,4,4,444,44,Champion
17974,24,2,292.7,3,2,4,324,32,Potential Loyalist
16319,217,1,16.85,1,1,1,111,11,Lost
17429,218,1,29.43,1,1,1,111,11,Lost
17972,241,1,131.14,1,1,3,113,11,Lost
15656,220,1,25.69,1,1,1,111,11,Lost
16628,29,4,241.85,3,4,4,344,34,Loyal
14959,109,2,39.76,2,2,2,222,22,About To Sleep
17828,22,4,208.32,3,4,4,344,34,Loyal
17115,182,1,66.13,1,1,2,112,11,Lost
12690,205,1,70.43,1,1,2,112,11,Lost
13917,49,2,36.4,3,2,1,321,32,Potential Loyalist
14593,21,3,313.6,4,3,4,434,43,Potential Loyalist
13617,180,1,25.31,1,1,1,111,11,Lost
17133,15,4,18.5,4,4,1,441,44,Champion
14397,2,11,116.53,4,4,3,443,44,Champion
15288,155,2,71.59,2,2,2,222,22,About To Sleep
15199,94,2,35.4,2,2,1,221,22,About To Sleep
16825,38,2,92.63,3,2,3,323,32,Potential Loyalist
12645,33,3,94.46,3,3,3,333,33,Potential Loyalist
15985,236,1,43.81,1,1,2,112,11,Lost
12483,40,5,92.77,3,4,3,343,34,Loyal
14500,189,1,28.65,1,1,1,111,11,Lost
13131,187,1,52.94,1,1,2,112,11,Lost
15143,225,1,39.67,1,1,2,112,11,Lost
13883,10,4,319.52,4,4,4,444,44,Champion
15865,40,3,224.44,3,3,4,334,33,Potential Loyalist
16187,31,9,389.9,3,4,4,344,34,Loyal
16633,180,1,57.25,1,1,2,112,11,Lost
15737,14,4,156.52,4,4,3,443,44,Champion
18220,226,1,2.12,1,1,1,111,11,Lost
14240,225,1,45.4,1,1,2,112,11,Lost
17061,73,5,272.36,2,4,4,244,24,Loyal
16209,88,3,72.65,2,3,2,232,23,Need Attention
12705,77,2,228.17,2,2,4,224,22,About To Sleep
18080,18,2,3.8,4,2,1,421,42,Potential Loyalist
16103,79,5,212.9,2,4,4,244,24,Loyal
14689,208,1,28.35,1,1,1,111,11,Lost
16146,203,1,14.46,1,1,1,111,11,Lost
13135,196,1,0.72,1,1,1,111,11,Lost
17966,37,2,5.04,3,2,1,321,32,Potential Loyalist
13055,213,1,58.78,1,1,2,112,11,Lost
17107,208,1,344.17,1,1,4,114,11,Lost
18072,185,1,15.93,1,1,1,111,11,Lost
13632,24,4,304.48,3,4,4,344,34,Loyal
14759,4,3,550.2,4,3,4,434,43,Potential Loyalist
13230,201,1,39.8,1,1,2,112,11,Lost
13686,182,1,9.3,1,1,1,111,11,Lost
15754,73,2,44.57,2,2,2,222,22,About To Sleep
15367,245,1,67.06,1,1,2,112,11,Lost
14408,10,5,163.52,4,4,3,443,44,Champion
16226,207,2,12.89,1,2,1,121,12,Hibernating
13642,215,1,214.58,1,1,4,114,11,Lost
14505,213,1,291.1,1,1,4,114,11,Lost
15630,204,1,69.23,1,1,2,112,11,Lost
16038,7,2,75.1,4,2,2,422,42,Potential Loyalist
13976,206,1,35.68,1,1,1,111,11,Lost
17416,29,4,327.12,3,4,4,344,34,Loyal
13505,72,3,410.62,2,3,4,234,23,Need Attention
15796,187,2,122.58,1,2,3,123,12,Hibernating
17871,204,1,21.32,1,1,1,111,11,Lost
16275,196,1,144.77,1,1,3,113,11,Lost
12886,67,2,305.09,2,2,4,224,22,About To Sleep
14451,194,1,116.31,1,1,3,113,11,Lost
17187,226,1,37.65,1,1,1,111,11,Lost
13524,40,4,54.71,3,4,2,342,34,Loyal
14988,211,1,101.87,1,1,3,113,11,Lost
17340,29,4,649.33,3,4,4,344,34,Loyal
12360,112,2,190.76,2,2,3,223,22,About To Sleep
16091,154,2,51.15,2,2,2,222,22,About To Sleep
15804,0,6,579.58,4,4,4,444,44,Champion
13136,87,4,306.32,2,4,4,244,24,Loyal
17042,2,3,74.9,4,3,2,432,43,Potential Loyalist
13962,21,2,77.21,4,2,2,422,42,Potential Loyalist
14837,89,3,157.31,2,3,3,233,23,Need Attention
17739,11,4,123.87,4,4,3,443,44,Champion
16539,2,2,75.1,4,2,2,422,42,Potential Loyalist
13376,203,1,98.61,1,1,3,113,11,Lost
16007,47,2,273.81,3,2,4,324,32,Potential Loyalist
14191,1,6,237.71,4,4,4,444,44,Champion
14883,18,4,43.3,4,4,2,442,44,Champion
14931,4,4,205.06,4,4,4,444,44,Champion
17588,232,1,74.7,1,1,2,112,11,Lost
16642,4,2,112.27,4,2,3,423,42,Potential Loyalist
16357,213,1,55.65,1,1,2,112,11,Lost
17519,133,2,82.92,2,2,2,222,22,About To Sleep
16818,10,5,267.71,4,4,4,444,44,Champion
15730,65,2,144.45,3,2,3,323,32,Potential Loyalist
16763,198,1,107.35,1,1,3,113,11,Lost
14597,191,1,4.15,1,1,1,111,11,Lost
13712,246,1,12.35,1,1,1,111,11,Lost
13015,245,1,53.25,1,1,2,112,11,Lost
13508,243,1,62.31,1,1,2,112,11,Lost
17090,52,2,15.0,3,2,1,321,32,Potential Loyalist
17174,217,1,6.65,1,1,1,111,11,Lost
17284,120,4,195.34,2,4,3,243,24,Loyal
14515,17,6,282.58,4,4,4,444,44,Champion
15440,54,2,114.79,3,2,3,323,32,Potential Loyalist
17866,142,1,30.6,2,1,1,211,21,About To Sleep
17024,157,1,1.25,2,1,1,211,21,About To Sleep
14552,151,1,108.76,2,1,3,213,21,About To Sleep
12750,128,1,69.3,2,1,2,212,21,About To Sleep
15829,140,1,38.08,2,1,2,212,21,About To Sleep
14116,19,3,128.32,4,3,3,433,43,Potential Loyalist
14868,71,3,104.72,2,3,3,233,23,Need Attention
12408,32,3,152.89,3,3,3,333,33,Potential Loyalist
13735,24,2,237.25,3,2,4,324,32,Potential Loyalist
12919,16,4,104.27,4,4,3,443,44,Champion
16918,49,2,44.81,3,2,2,322,32,Potential Loyalist
17779,87,2,170.63,2,2,3,223,22,About To Sleep
17932,173,1,61.3,2,1,2,212,21,About To Sleep
15895,149,1,21.83,2,1,1,211,21,About To Sleep
15608,120,1,37.1,2,1,1,211,21,About To Sleep
17671,15,2,60.58,4,2,2,422,42,Potential Loyalist
18248,122,1,65.63,2,1,2,212,21,About To Sleep
16342,107,2,66.31,2,2,2,222,22,About To Sleep
16869,22,3,204.61,3,3,4,334,33,Potential Loyalist
17031,11,2,35.35,4,2,1,421,42,Potential Loyalist
14737,3,2,35.39,4,2,1,421,42,Potential Loyalist
13589,14,2,140.73,4,2,3,423,42,Potential Loyalist
16271,15,2,158.28,4,2,3,423,42,Potential Loyalist
13343,177,1,118.83,1,1,3,113,11,Lost
12830,37,3,21.01,3,3,1,331,33,Potential Loyalist
12949,30,2,208.5,3,2,4,324,32,Potential Loyalist
14720,5,2,170.03,4,2,3,423,42,Potential Loyalist
17630,169,1,53.35,2,1,2,212,21,About To Sleep
14481,164,1,41.28,2,1,2,212,21,About To Sleep
13029,30,2,61.13,3,2,2,322,32,Potential Loyalist
16545,164,1,11.3,2,1,1,211,21,About To Sleep
14847,148,1,48.79,2,1,2,212,21,About To Sleep
14100,137,1,88.1,2,1,2,212,21,About To Sleep
16266,73,3,93.09,2,3,3,233,23,Need Attention
15105,24,4,137.2,3,4,3,343,34,Loyal
16258,136,2,133.24,2,2,3,223,22,About To Sleep
15569,103,4,52.67,2,4,2,242,24,Loyal
15625,103,3,42.71,2,3,2,232,23,Need Attention
17676,130,1,22.48,2,1,1,211,21,About To Sleep
12732,179,1,24.27,1,1,1,111,11,Lost
15253,88,3,67.76,2,3,2,232,23,Need Attention
14676,78,2,36.1,2,2,1,221,22,About To Sleep
16365,17,2,31.1,4,2,1,421,42,Potential Loyalist
14503,10,3,243.12,4,3,4,434,43,Potential Loyalist
12384,28,2,132.74,3,2,3,323,32,Potential Loyalist
15258,168,1,99.4,2,1,3,213,21,About To Sleep
15907,3,2,487.77,4,2,4,424,42,Potential Loyalist
16526,171,1,84.23,2,1,2,212,21,About To Sleep
14383,163,1,62.4,2,1,2,212,21,About To Sleep
13291,155,1,111.9,2,1,3,213,21,About To Sleep
12444,58,3,339.73,3,3,4,334,33,Potential Loyalist
13085,157,1,47.38,2,1,2,212,21,About To Sleep
16450,149,1,16.33,2,1,1,211,21,About To Sleep
13813,39,3,171.42,3,3,3,333,33,Potential Loyalist
14808,39,7,685.95,3,4,4,344,34,Loyal
12493,165,1,15.75,2,1,1,211,21,About To Sleep
15374,128,1,11.45,2,1,1,211,21,About To Sleep
13476,178,1,130.59,1,1,3,113,11,Lost
17611,30,4,220.6,3,4,4,344,34,Loyal
17331,123,1,10.95,2,1,1,211,21,About To Sleep
17386,7,3,39.72,4,3,2,432,43,Potential Loyalist
13754,151,1,4.3,2,1,1,211,21,About To Sleep
14341,131,1,10.12,2,1,1,211,21,About To Sleep
16805,173,1,96.72,2,1,3,213,21,About To Sleep
15889,156,1,66.22,2,1,2,212,21,About To Sleep
14844,63,2,223.8,3,2,4,324,32,Potential Loyalist
17948,147,1,2.49,2,1,1,211,21,About To Sleep
12704,35,4,203.85,3,4,4,344,34,Loyal
13656,164,1,31.81,2,1,1,211,21,About To Sleep
13238,163,1,32.72,2,1,1,211,21,About To Sleep
13678,151,1,6.3,2,1,1,211,21,About To Sleep
14704,19,3,329.83,4,3,4,434,43,Potential Loyalist
12627,10,2,122.7,4,2,3,423,42,Potential Loyalist
14852,140,3,197.78,2,3,3,233,23,Need Attention
13277,15,2,7.45,4,2,1,421,42,Potential Loyalist
17408,163,1,22.7,2,1,1,211,21,About To Sleep
16989,150,1,9.75,2,1,1,211,21,About To Sleep
14024,121,1,7.05,2,1,1,211,21,About To Sleep
16866,140,3,41.89,2,3,2,232,23,Need Attention
17905,156,1,8.02,2,1,1,211,21,About To Sleep
12635,89,2,218.73,2,2,4,224,22,About To Sleep
14918,115,2,157.17,2,2,3,223,22,About To Sleep
16712,108,2,189.77,2,2,3,223,22,About To Sleep
18146,140,1,5.7,2,1,1,211,21,About To Sleep
16899,7,3,231.42,4,3,4,434,43,Potential Loyalist
15618,32,4,114.79,3,4,3,343,34,Loyal
12461,154,1,109.06,2,1,3,213,21,About To Sleep
12584,3,4,288.33,4,4,4,444,44,Champion
16829,156,1,33.21,2,1,1,211,21,About To Sleep
16880,30,4,493.6,3,4,4,344,34,Loyal
14351,164,1,4.25,2,1,1,211,21,About To Sleep
13075,129,1,44.87,2,1,2,212,21,About To Sleep
15016,172,1,91.46,2,1,3,213,21,About To Sleep
13925,92,4,242.49,2,4,4,244,24,Loyal
14079,124,1,39.28,2,1,2,212,21,About To Sleep
12722,114,3,157.13,2,3,3,233,23,Need Attention
15942,133,1,37.21,2,1,1,211,21,About To Sleep
16203,58,2,42.15,3,2,2,322,32,Potential Loyalist
13991,16,2,17.17,4,2,1,421,42,Potential Loyalist
12449,91,2,309.68,2,2,4,224,22,About To Sleep
17159,21,2,174.52,4,2,3,423,42,Potential Loyalist
12571,39,2,44.9,3,2,2,322,32,Potential Loyalist
15507,171,1,186.45,2,1,3,213,21,About To Sleep
14948,109,2,38.14,2,2,2,222,22,About To Sleep
16009,43,2,273.61,3,2,4,324,32,Potential Loyalist
14053,159,1,4.45,2,1,1,211,21,About To Sleep
17155,17,2,51.36,4,2,2,422,42,Potential Loyalist
17426,175,2,347.6,2,2,4,224,22,About To Sleep
17402,4,4,56.52,4,4,2,442,44,Champion
13895,66,2,156.46,3,2,3,323,32,Potential Loyalist
14223,157,1,68.23,2,1,2,212,21,About To Sleep
14916,70,3,108.43,2,3,3,233,23,Need Attention
12484,176,1,193.22,2,1,3,213,21,About To Sleep
17391,163,2,3.18,2,2,1,221,22,About To Sleep
17799,163,1,60.73,2,1,2,212,21,About To Sleep
17935,141,1,49.17,2,1,2,212,21,About To Sleep
17702,108,2,54.02,2,2,2,222,22,About To Sleep
13167,18,3,142.01,4,3,3,433,43,Potential Loyalist
17229,142,1,63.19,2,1,2,212,21,About To Sleep
12534,130,1,173.23,2,1,3,213,21,About To Sleep
16488,114,2,81.02,2,2,2,222,22,About To Sleep
16012,128,1,87.64,2,1,2,212,21,About To Sleep
15402,148,1,37.46,2,1,1,211,21,About To Sleep
15585,176,1,70.19,2,1,2,212,21,About To Sleep
17444,151,2,332.96,2,2,4,224,22,About To Sleep
12589,28,2,121.6,3,2,3,323,32,Potential Loyalist
12809,177,1,82.23,1,1,2,112,11,Lost
15076,172,1,149.34,2,1,3,213,21,About To Sleep
12510,142,1,17.09,2,1,1,211,21,About To Sleep
16764,3,8,992.59,4,4,4,444,44,Champion
17370,72,2,26.63,2,2,1,221,22,About To Sleep
13253,156,1,11.49,2,1,1,211,21,About To Sleep
16998,149,1,3.95,2,1,1,211,21,About To Sleep
16762,19,3,290.46,4,3,4,434,43,Potential Loyalist
13388,131,2,159.63,2,2,3,223,22,About To Sleep
17941,130,1,2.51,2,1,1,211,21,About To Sleep
12885,123,1,163.35,2,1,3,213,21,About To Sleep
17123,161,1,15.95,2,1,1,211,21,About To Sleep
12619,33,3,36.84,3,3,1,331,33,Potential Loyalist
14403,130,1,12.75,2,1,1,211,21,About To Sleep
18180,4,5,219.87,4,4,4,444,44,Champion
13023,129,1,67.55,2,1,2,212,21,About To Sleep
13437,169,1,33.0,2,1,1,211,21,About To Sleep
15785,32,3,110.84,3,3,3,333,33,Potential Loyalist
17694,141,1,39.13,2,1,2,212,21,About To Sleep
15506,22,3,292.3,3,3,4,334,33,Potential Loyalist
15120,133,1,103.31,2,1,3,213,21,About To Sleep
12749,3,3,790.54,4,3,4,434,43,Potential Loyalist
13186,39,3,256.64,3,3,4,334,33,Potential Loyalist
16739,176,1,37.75,2,1,2,212,21,About To Sleep
13379,136,1,15.46,2,1,1,211,21,About To Sleep
17110,165,1,62.0,2,1,2,212,21,About To Sleep
12412,74,2,62.82,2,2,2,222,22,About To Sleep
13969,16,2,180.35,4,2,3,423,42,Potential Loyalist
13936,179,1,40.09,1,1,2,112,11,Lost
18127,19,2,144.75,4,2,3,423,42,Potential Loyalist
18081,112,2,45.3,2,2,2,222,22,About To Sleep
16292,121,1,40.13,2,1,2,212,21,About To Sleep
17709,169,1,91.05,2,1,3,213,21,About To Sleep
14775,137,1,18.01,2,1,1,211,21,About To Sleep
17298,124,1,3.24,2,1,1,211,21,About To Sleep
17879,173,1,21.83,2,1,1,211,21,About To Sleep
14117,143,1,3.75,2,1,1,211,21,About To Sleep
16257,176,1,46.95,2,1,2,212,21,About To Sleep
14104,154,2,166.61,2,2,3,223,22,About To Sleep
17312,138,1,2.55,2,1,1,211,21,About To Sleep
13669,50,2,24.76,3,2,1,321,32,Potential Loyalist
14062,9,5,105.04,4,4,3,443,44,Champion
16150,42,3,186.8,3,3,3,333,33,Potential Loyalist
12865,123,1,173.58,2,1,3,213,21,About To Sleep
14562,3,6,448.93,4,4,4,444,44,Champion
15462,143,1,2.9,2,1,1,211,21,About To Sleep
15095,103,3,45.68,2,3,2,232,23,Need Attention
17642,119,2,93.73,2,2,3,223,22,About To Sleep
13709,3,8,692.68,4,4,4,444,44,Champion
15901,16,3,241.97,4,3,4,434,43,Potential Loyalist
